data_month,cty_code,cty_name,chapter,rate,rate_dutiable,duty_free_share,con_val,cal_dut,dut_val
2019-04,5520,VIETNAM,04,0.014042,0.014042,0.0,2475443,34760,2475443
2019-04,5520,VIETNAM,05,0.0,,1.0,1527630,0,0
2019-04,5520,VIETNAM,06,0.04729,0.04729,0.0,131571,6222,131571
2019-04,5520,VIETNAM,07,0.07809,0.07809,0.0,632082,49359,632082
2019-04,5520,VIETNAM,08,0.000939,0.03092,0.96962,84160319,79056,2556757
2019-04,5520,VIETNAM,09,0.000138,0.017909,0.992315,51111462,7034,392772
2019-04,5520,VIETNAM,10,0.019217,0.019217,0.0,1476188,28368,1476188
2019-04,5520,VIETNAM,11,0.073502,0.080401,0.085808,124010,9115,113369
2019-04,5520,VIETNAM,12,0.000119,0.000589,0.79871,539643,64,108625
2019-04,5520,VIETNAM,13,0.007181,0.022,0.673591,16850,121,5500
2019-04,5520,VIETNAM,14,0.0,,1.0,8473,0,0
2019-04,5520,VIETNAM,15,0.001243,0.032008,0.96118,801575,996,31117
2019-04,5520,VIETNAM,16,0.026028,0.067576,0.614838,32434220,844187,12492424
2019-04,5520,VIETNAM,17,0.032286,0.032286,0.0,865761,27952,865761
2019-04,5520,VIETNAM,18,0.055548,0.055548,0.0,70030,3890,70030
2019-04,5520,VIETNAM,19,0.036651,0.06148,0.403849,5437302,199284,3241454
2019-04,5520,VIETNAM,20,0.015546,0.039138,0.602796,9886775,153697,3927065
2019-04,5520,VIETNAM,21,0.057992,0.078855,0.264571,2611915,151470,1920877
2019-04,5520,VIETNAM,22,0.001217,0.002076,0.4141,2353436,2863,1378878
2019-04,5520,VIETNAM,23,0.001739,0.014004,0.875811,1814158,3155,225299
2019-04,5520,VIETNAM,25,0.0,,1.0,605339,0,0
2019-04,5520,VIETNAM,28,0.0,,1.0,158400,0,0
2019-04,5520,VIETNAM,29,0.046502,0.064326,0.277078,2306139,107241,1667159
2019-04,5520,VIETNAM,30,0.0,,1.0,321067,0,0
2019-04,5520,VIETNAM,31,0.0,,1.0,3780,0,0
2019-04,5520,VIETNAM,32,0.04634,0.051928,0.107609,987455,45759,881196
2019-04,5520,VIETNAM,33,0.006769,0.040994,0.834871,681601,4614,112552
2019-04,5520,VIETNAM,34,0.000128,0.038169,0.996639,14819395,1901,49805
2019-04,5520,VIETNAM,35,0.032256,0.032256,0.0,93254,3008,93254
2019-04,5520,VIETNAM,38,0.053897,0.062653,0.139761,2594101,139814,2231547
2019-04,5520,VIETNAM,39,0.040518,0.041669,0.027617,61828190,2505166,60120694
2019-04,5520,VIETNAM,40,0.032352,0.037598,0.139517,60699905,1963772,52231213
2019-04,5520,VIETNAM,41,0.032027,0.032027,0.0,101291,3244,101291
2019-04,5520,VIETNAM,42,0.118956,0.122175,0.026348,110387636,13131222,107479146
2019-04,5520,VIETNAM,43,0.0,,1.0,2081,0,0
2019-04,5520,VIETNAM,44,0.033699,0.060061,0.438912,22950333,773409,12877161
2019-04,5520,VIETNAM,45,0.0,,1.0,41636,0,0
2019-04,5520,VIETNAM,46,0.0394,0.043541,0.095109,6443772,253883,5830912
2019-04,5520,VIETNAM,48,0.0,,1.0,17132944,0,0
2019-04,5520,VIETNAM,49,0.0,,1.0,898144,0,0
2019-04,5520,VIETNAM,50,0.0,,1.0,330,0,0
2019-04,5520,VIETNAM,52,0.085141,0.085141,0.0,516896,44009,516896
2019-04,5520,VIETNAM,53,0.0,,1.0,66427,0,0
2019-04,5520,VIETNAM,54,0.030106,0.092757,0.675437,4032232,121393,1308715
2019-04,5520,VIETNAM,55,0.050137,0.050137,0.0,3963760,198731,3963760
2019-04,5520,VIETNAM,56,0.04985,0.055003,0.093693,1679775,83736,1522392
2019-04,5520,VIETNAM,57,0.054206,0.054206,0.0,945197,51235,945197
2019-04,5520,VIETNAM,58,0.063562,0.064368,0.012521,472735,30048,466816
2019-04,5520,VIETNAM,59,0.05116,0.053556,0.044748,10961252,560777,10470759
2019-04,5520,VIETNAM,60,0.099587,0.099587,0.0,643074,64042,643074
2019-04,5520,VIETNAM,61,0.201862,0.201903,0.000203,545582473,110132482,545471690
2019-04,5520,VIETNAM,62,0.172167,0.173864,0.009758,466360872,80291953,461810164
2019-04,5520,VIETNAM,63,0.050941,0.072223,0.294669,12610135,642374,8894317
2019-04,5520,VIETNAM,64,0.140741,0.141734,0.007003,482987601,67976190,479605168
2019-04,5520,VIETNAM,65,0.064652,0.075528,0.144008,19965750,1290817,17090515
2019-04,5520,VIETNAM,66,0.058508,0.058641,0.00228,436319,25528,435324
2019-04,5520,VIETNAM,67,0.019398,0.136125,0.857501,2403942,46631,342560
2019-04,5520,VIETNAM,68,0.00466,0.047597,0.902092,16208337,75533,1586922
2019-04,5520,VIETNAM,69,0.055345,0.05955,0.070601,9532184,527563,8859207
2019-04,5520,VIETNAM,70,0.075741,0.075741,0.0,2593141,196408,2593141
2019-04,5520,VIETNAM,71,0.0417,0.069394,0.399087,14670874,611769,8815923
2019-04,5520,VIETNAM,72,0.188728,0.189383,0.003462,47466616,8958272,47302298
2019-04,5520,VIETNAM,73,0.057818,0.093473,0.381444,37994503,2196782,23501715
2019-04,5520,VIETNAM,74,0.018271,0.018404,0.007226,18533427,338619,18399505
2019-04,5520,VIETNAM,75,0.030041,0.030041,0.0,2197,66,2197
2019-04,5520,VIETNAM,76,0.077706,0.077792,0.001107,15586589,1211172,15569336
2019-04,5520,VIETNAM,78,0.030026,0.030026,0.0,14654,440,14654
2019-04,5520,VIETNAM,79,0.029996,0.029996,0.0,488400,14650,488400
2019-04,5520,VIETNAM,81,0.02438,0.07,0.651715,1507746,36759,525126
2019-04,5520,VIETNAM,82,0.030727,0.046242,0.335531,10024789,308028,6661161
2019-04,5520,VIETNAM,83,0.0307,0.034926,0.121001,8375628,257129,7362166
2019-04,5520,VIETNAM,84,0.035662,0.136481,0.738705,280522427,10003970,73299183
2019-04,5520,VIETNAM,85,0.008985,0.052654,0.829356,1345462830,12088989,229594827
2019-04,5520,VIETNAM,86,0.035997,0.035997,0.0,111787,4024,111787
2019-04,5520,VIETNAM,87,0.024759,0.03466,0.285655,36025420,891951,25734588
2019-04,5520,VIETNAM,88,0.000408,0.030024,0.986417,15180486,6191,206200
2019-04,5520,VIETNAM,89,0.023864,0.024002,0.005733,376754,8991,374594
2019-04,5520,VIETNAM,90,0.002299,0.013135,0.824951,66151130,152104,11579699
2019-04,5520,VIETNAM,91,0.035139,0.077919,0.549027,326614,11477,147294
2019-04,5520,VIETNAM,92,0.049225,0.052273,0.058313,589985,29042,555581
2019-04,5520,VIETNAM,93,0.0,,1.0,9480,0,0
2019-04,5520,VIETNAM,94,0.000831,0.035484,0.976581,494297799,410758,11575822
2019-04,5520,VIETNAM,95,0.007599,0.040509,0.812425,53827306,409009,10096681
2019-04,5520,VIETNAM,96,0.038484,0.045087,0.146454,5420572,208605,4626709
2019-04,5520,VIETNAM,97,0.0,,1.0,220379,0,0
2019-04,5520,VIETNAM,98,0.0,0.0,0.990643,9096282,0,85114
2019-04,5520,VIETNAM,99,0.0,0.0,0.0,11816830,0,11816830
2019-05,5520,VIETNAM,01,0.0,,1.0,13429,0,0
2019-05,5520,VIETNAM,02,0.0,,1.0,477799,0,0
2019-05,5520,VIETNAM,03,0.000147,0.056166,0.997375,56201217,8286,147527
2019-05,5520,VIETNAM,04,0.013778,0.013778,0.0,2823253,38899,2823253
2019-05,5520,VIETNAM,05,0.0,,1.0,2308917,0,0
2019-05,5520,VIETNAM,06,0.049107,0.049107,0.0,143260,7035,143260
2019-05,5520,VIETNAM,07,0.072429,0.075695,0.043144,679094,49186,649795
2019-05,5520,VIETNAM,08,0.000911,0.036431,0.975005,101307643,92248,2532137
2019-05,5520,VIETNAM,09,7.3e-05,0.010951,0.993329,51139080,3736,341170
2019-05,5520,VIETNAM,10,0.016238,0.016238,0.0,756251,12280,756251
2019-05,5520,VIETNAM,11,0.041323,0.0618,0.331338,232895,9624,155728
2019-05,5520,VIETNAM,12,0.000143,0.00163,0.912349,637026,91,55836
2019-05,5520,VIETNAM,13,0.0,,1.0,3000,0,0
2019-05,5520,VIETNAM,15,0.0,,1.0,1061838,0,0
2019-05,5520,VIETNAM,16,0.02788,0.073554,0.620953,37510020,1045798,14218060
2019-05,5520,VIETNAM,17,0.029472,0.029472,0.0,1646192,48516,1646192
2019-05,5520,VIETNAM,18,0.060306,0.060306,0.0,59878,3611,59878
2019-05,5520,VIETNAM,19,0.034945,0.061857,0.435071,5471616,191205,3091073
2019-05,5520,VIETNAM,20,0.012052,0.03781,0.68125,12969471,156309,4134015
2019-05,5520,VIETNAM,21,0.066747,0.093518,0.286264,3351043,223673,2391759
2019-05,5520,VIETNAM,22,0.001292,0.002056,0.371283,1980122,2559,1244937
2019-05,5520,VIETNAM,23,0.002968,0.013998,0.787951,1656228,4916,351202
2019-05,5520,VIETNAM,25,0.01,0.012461,0.197485,2512476,25125,2016300
2019-05,5520,VIETNAM,27,3.4e-05,0.000136,0.748651,58580,2,14724
2019-05,5520,VIETNAM,28,0.000369,0.036999,0.990025,3440986,1270,34325
2019-05,5520,VIETNAM,29,0.041837,0.065,0.35635,2366439,99005,1523159
2019-05,5520,VIETNAM,30,0.0,,1.0,535417,0,0
2019-05,5520,VIETNAM,31,0.0,,1.0,67771,0,0
2019-05,5520,VIETNAM,32,0.049437,0.051681,0.043422,815254,40304,779854
2019-05,5520,VIETNAM,33,0.030248,0.048687,0.378729,1067289,32283,663076
2019-05,5520,VIETNAM,34,0.0,,1.0,19014803,0,0
2019-05,5520,VIETNAM,35,0.038002,0.038002,0.0,545029,20712,545029
2019-05,5520,VIETNAM,38,0.06131,0.06131,0.0,3569123,218824,3569123
2019-05,5520,VIETNAM,39,0.042106,0.042936,0.019338,68769546,2895603,67439673
2019-05,5520,VIETNAM,40,0.033415,0.037571,0.110619,69033112,2306718,61396721
2019-05,5520,VIETNAM,41,0.030857,0.030891,0.001117,242704,7489,242433
2019-05,5520,VIETNAM,42,0.120906,0.122908,0.016285,120665858,14589237,118700766
2019-05,5520,VIETNAM,43,0.0,,1.0,731,0,0
2019-05,5520,VIETNAM,44,0.034883,0.062566,0.442455,34290827,1196183,19118673
2019-05,5520,VIETNAM,45,0.0,,1.0,40821,0,0
2019-05,5520,VIETNAM,46,0.04133,0.047993,0.138827,7548051,311960,6500175
2019-05,5520,VIETNAM,48,0.0,,1.0,40159255,0,0
2019-05,5520,VIETNAM,49,0.0,,1.0,1252212,0,0
2019-05,5520,VIETNAM,52,0.082082,0.082082,0.0,476071,39077,476071
2019-05,5520,VIETNAM,53,0.0,,1.0,54696,0,0
2019-05,5520,VIETNAM,54,0.023678,0.091743,0.741906,3476108,82308,897161
2019-05,5520,VIETNAM,55,0.054636,0.054636,0.0,3565995,194831,3565995
2019-05,5520,VIETNAM,56,0.045551,0.05207,0.125187,2394564,109075,2094795
2019-05,5520,VIETNAM,57,0.049866,0.049866,0.0,1243843,62026,1243843
2019-05,5520,VIETNAM,58,0.062814,0.064112,0.02024,811104,50949,794687
2019-05,5520,VIETNAM,59,0.056039,0.056867,0.014563,34304477,1922395,33804913
2019-05,5520,VIETNAM,60,0.100574,0.100574,0.0,619869,62343,619869
2019-05,5520,VIETNAM,61,0.20136,0.201471,0.000548,615254993,123887938,614917741
2019-05,5520,VIETNAM,62,0.168516,0.170498,0.011625,466133375,78550860,460714381
2019-05,5520,VIETNAM,63,0.06043,0.071704,0.157235,17075180,1031848,14390364
2019-05,5520,VIETNAM,64,0.14515,0.146566,0.009665,675970858,98116841,669437931
2019-05,5520,VIETNAM,65,0.066351,0.075536,0.121599,21899816,1453075,19236827
2019-05,5520,VIETNAM,66,0.054131,0.057086,0.051769,489113,26476,463792
2019-05,5520,VIETNAM,67,0.009267,0.142725,0.935073,2994581,27750,194430
2019-05,5520,VIETNAM,68,0.006015,0.051274,0.882681,17284653,103975,2027823
2019-05,5520,VIETNAM,69,0.053147,0.060095,0.11561,6386997,339451,5648596
2019-05,5520,VIETNAM,70,0.066846,0.0669,0.00081,3262081,218057,3259440
2019-05,5520,VIETNAM,71,0.032638,0.068944,0.526605,13617763,444451,6446583
2019-05,5520,VIETNAM,72,0.210187,0.21081,0.002956,29260952,6150261,29174445
2019-05,5520,VIETNAM,73,0.07022,0.140225,0.499232,72737542,5107652,36424646
2019-05,5520,VIETNAM,74,0.017565,0.017679,0.006455,21685548,380899,21545568
2019-05,5520,VIETNAM,76,0.073585,0.074026,0.005952,17199476,1265632,17097112
2019-05,5520,VIETNAM,78,0.030002,0.030002,0.0,171324,5140,171324
2019-05,5520,VIETNAM,79,0.03,0.03,0.0,662174,19865,662174
2019-05,5520,VIETNAM,80,0.021005,0.021005,0.0,24899,523,24899
2019-05,5520,VIETNAM,81,0.03888,0.070001,0.444581,489378,19027,271810
2019-05,5520,VIETNAM,82,0.040468,0.060484,0.330934,15903759,643587,10640666
2019-05,5520,VIETNAM,83,0.028228,0.034796,0.18875,8585529,242354,6965011
2019-05,5520,VIETNAM,84,0.002496,0.027736,0.910023,261101321,651605,23493166
2019-05,5520,VIETNAM,85,0.014724,0.074071,0.801222,1360895608,20037311,270515781
2019-05,5520,VIETNAM,86,0.036061,0.036061,0.0,156625,5648,156625
2019-05,5520,VIETNAM,87,0.02283,0.031905,0.284448,37910182,865489,27126706
2019-05,5520,VIETNAM,88,0.000651,0.029987,0.978286,10993020,7158,238705
2019-05,5520,VIETNAM,89,0.01694,0.01912,0.114001,814046,13790,721244
2019-05,5520,VIETNAM,90,0.002699,0.013971,0.806838,63584364,171589,12282061
2019-05,5520,VIETNAM,91,0.05244,0.085159,0.384213,537338,28178,330886
2019-05,5520,VIETNAM,92,0.04928,0.050011,0.014605,772317,38060,761037
2019-05,5520,VIETNAM,94,0.001219,0.036043,0.966178,571596488,696803,19332601
2019-05,5520,VIETNAM,95,0.005322,0.039868,0.86651,66674057,354835,8900297
2019-05,5520,VIETNAM,96,0.038209,0.044771,0.146563,7552296,288568,6445410
2019-05,5520,VIETNAM,97,0.0,,1.0,89219,0,0
2019-05,5520,VIETNAM,98,0.0,0.0,0.991665,13167027,0,109750
2019-05,5520,VIETNAM,99,0.0,0.0,0.0,12117311,0,12117311
2019-06,5520,VIETNAM,01,0.0,,1.0,264763,0,0
2019-06,5520,VIETNAM,02,0.0,,1.0,65624,0,0
2019-06,5520,VIETNAM,03,0.000132,0.055711,0.997634,56244030,7413,133062
2019-06,5520,VIETNAM,04,0.014277,0.014277,0.0,3460919,49413,3460919
2019-06,5520,VIETNAM,05,0.0,,1.0,1943307,0,0
2019-06,5520,VIETNAM,06,0.039208,0.047122,0.167949,202919,7956,168839
2019-06,5520,VIETNAM,07,0.089168,0.097731,0.087618,398766,35557,363827
2019-06,5520,VIETNAM,08,0.001041,0.054056,0.980739,84866604,88361,1634623
2019-06,5520,VIETNAM,09,0.000108,0.015334,0.992981,49264024,5302,345778
2019-06,5520,VIETNAM,10,0.018018,0.018018,0.0,729535,13145,729535
2019-06,5520,VIETNAM,11,0.071813,0.08256,0.130168,354795,25479,308612
2019-06,5520,VIETNAM,12,0.000232,0.002879,0.919418,435297,101,35077
2019-06,5520,VIETNAM,13,0.017154,0.032,0.463938,7695,132,4125
2019-06,5520,VIETNAM,14,0.0,,1.0,4259,0,0
2019-06,5520,VIETNAM,15,0.000293,0.022983,0.987239,2039013,598,26019
2019-06,5520,VIETNAM,16,0.018949,0.061219,0.690479,37007722,701248,11454683
2019-06,5520,VIETNAM,17,0.035168,0.035168,0.0,486669,17115,486669
2019-06,5520,VIETNAM,18,0.064568,0.065398,0.012693,168365,10871,166228
2019-06,5520,VIETNAM,19,0.034697,0.059698,0.418783,4700704,163102,2732127
2019-06,5520,VIETNAM,20,0.015947,0.036409,0.562003,11199191,178595,4905215
2019-06,5520,VIETNAM,21,0.06842,0.085882,0.203327,2181659,149269,1738068
2019-06,5520,VIETNAM,22,0.001302,0.002207,0.409806,2933161,3820,1731135
2019-06,5520,VIETNAM,23,0.002287,0.014001,0.836656,2039817,4665,333192
2019-06,5520,VIETNAM,25,0.001246,0.028001,0.955499,612319,763,27249
2019-06,5520,VIETNAM,27,5.9e-05,0.000136,0.563656,16872,1,7362
2019-06,5520,VIETNAM,28,0.016509,0.050917,0.675767,2090363,34510,677764
2019-06,5520,VIETNAM,29,0.041533,0.064027,0.351319,2882281,119711,1869681
2019-06,5520,VIETNAM,30,0.0,,1.0,300502,0,0
2019-06,5520,VIETNAM,31,0.0,,1.0,127653,0,0
2019-06,5520,VIETNAM,32,0.049519,0.051807,0.044147,1012571,50142,967869
2019-06,5520,VIETNAM,33,0.029712,0.053778,0.447508,1322237,39286,730526
2019-06,5520,VIETNAM,34,4.7e-05,0.038196,0.998779,19912355,929,24322
2019-06,5520,VIETNAM,35,0.036076,0.036076,0.0,656969,23701,656969
2019-06,5520,VIETNAM,38,0.05903,0.059342,0.005265,3181286,187790,3164535
2019-06,5520,VIETNAM,39,0.041964,0.042634,0.015733,65484394,2747963,64454157
2019-06,5520,VIETNAM,40,0.035355,0.037906,0.067295,62168543,2197984,57984927
2019-06,5520,VIETNAM,41,0.019058,0.031152,0.38822,156048,2974,95467
2019-06,5520,VIETNAM,42,0.118773,0.122308,0.028905,113984178,13538197,110689435
2019-06,5520,VIETNAM,43,0.018692,0.020994,0.109638,34988,654,31152
2019-06,5520,VIETNAM,44,0.03213,0.062237,0.48375,31573162,1014440,16299638
2019-06,5520,VIETNAM,45,0.007654,0.140057,0.945349,89624,686,4898
2019-06,5520,VIETNAM,46,0.040062,0.045915,0.127475,5339768,213921,4659082
2019-06,5520,VIETNAM,48,0.0,,1.0,33885012,0,0
2019-06,5520,VIETNAM,49,0.0,,1.0,1527106,0,0
2019-06,5520,VIETNAM,52,0.085089,0.085089,0.0,202928,17267,202928
2019-06,5520,VIETNAM,53,0.0,,1.0,81837,0,0
2019-06,5520,VIETNAM,54,0.01912,0.094875,0.798473,3135492,59950,631885
2019-06,5520,VIETNAM,55,0.049992,0.049992,0.0,3154926,157722,3154926
2019-06,5520,VIETNAM,56,0.053955,0.057857,0.067446,2157060,116384,2011574
2019-06,5520,VIETNAM,57,0.055786,0.055786,0.0,2107275,117557,2107275
2019-06,5520,VIETNAM,58,0.052963,0.061753,0.14234,886509,46952,760323
2019-06,5520,VIETNAM,59,0.055824,0.056733,0.016021,29975031,1673324,29494789
2019-06,5520,VIETNAM,60,0.104548,0.104548,0.0,587364,61408,587364
2019-06,5520,VIETNAM,61,0.203543,0.203576,0.000163,603174664,122771713,603076587
2019-06,5520,VIETNAM,62,0.161842,0.163355,0.009261,453107876,73332058,448911807
2019-06,5520,VIETNAM,63,0.062619,0.070769,0.115162,14985502,938378,13259738
2019-06,5520,VIETNAM,64,0.144003,0.145306,0.00897,624270332,89896552,618670589
2019-06,5520,VIETNAM,65,0.067955,0.075049,0.094522,21361453,1451621,19342317
2019-06,5520,VIETNAM,66,0.048872,0.055369,0.117342,352125,17209,310806
2019-06,5520,VIETNAM,67,0.008152,0.137922,0.940893,2529900,20624,149534
2019-06,5520,VIETNAM,68,0.005203,0.046178,0.887317,15227356,79235,1715859
2019-06,5520,VIETNAM,69,0.047296,0.060297,0.215621,5604423,265066,4395990
2019-06,5520,VIETNAM,70,0.078915,0.07924,0.004098,5060879,399381,5040137
2019-06,5520,VIETNAM,71,0.044048,0.064424,0.316276,13477301,593651,9214749
2019-06,5520,VIETNAM,72,0.223367,0.225343,0.008767,31101296,6947004,30828620
2019-06,5520,VIETNAM,73,0.057357,0.120721,0.524881,64432456,3695636,30613095
2019-06,5520,VIETNAM,74,0.016843,0.016983,0.008227,19230962,323909,19072742
2019-06,5520,VIETNAM,76,0.071445,0.072338,0.012341,14510179,1036677,14331113
2019-06,5520,VIETNAM,78,0.029994,0.029994,0.0,58112,1743,58112
2019-06,5520,VIETNAM,79,0.029998,0.029998,0.0,375263,11257,375263
2019-06,5520,VIETNAM,81,0.003908,0.07,0.944177,653853,2555,36500
2019-06,5520,VIETNAM,82,0.048969,0.063603,0.23008,17073644,836078,13145346
2019-06,5520,VIETNAM,83,0.029796,0.035213,0.153837,9092213,270912,7693495
2019-06,5520,VIETNAM,84,0.003299,0.02751,0.880091,222832225,735042,26719548
2019-06,5520,VIETNAM,85,0.021355,0.097917,0.781909,1307185204,27914581,285085153
2019-06,5520,VIETNAM,86,0.035971,0.035971,0.0,4031,145,4031
2019-06,5520,VIETNAM,87,0.022662,0.031967,0.291072,32516563,736904,23051888
2019-06,5520,VIETNAM,88,0.001774,0.03001,0.940887,6251460,11090,369544
2019-06,5520,VIETNAM,89,0.018696,0.023166,0.192976,422986,7908,341360
2019-06,5520,VIETNAM,90,0.002169,0.014174,0.846998,60458654,131115,9250292
2019-06,5520,VIETNAM,91,0.03891,0.093131,0.582207,559579,21773,233788
2019-06,5520,VIETNAM,92,0.048083,0.053473,0.100794,706884,33989,635634
2019-06,5520,VIETNAM,94,0.001545,0.037617,0.958941,506699221,782616,20804804
2019-06,5520,VIETNAM,95,0.0059,0.039037,0.84886,65873771,388657,9956141
2019-06,5520,VIETNAM,96,0.040566,0.047074,0.138256,7601040,308342,6550149
2019-06,5520,VIETNAM,97,0.0,,1.0,159700,0,0
2019-06,5520,VIETNAM,98,0.0,0.0,0.996081,10008444,0,39223
2019-06,5520,VIETNAM,99,0.0,0.0,0.0,11803935,0,11803935
2019-07,5520,VIETNAM,01,0.0,,1.0,14818,0,0
2019-07,5520,VIETNAM,02,0.0,,1.0,339843,0,0
2019-07,5520,VIETNAM,03,0.000288,0.055964,0.994862,73396969,21105,377119
2019-07,5520,VIETNAM,04,0.015205,0.015205,0.0,5034067,76543,5034067
2019-07,5520,VIETNAM,05,0.0,,1.0,3270029,0,0
2019-07,5520,VIETNAM,06,0.040241,0.040241,0.0,265523,10685,265523
2019-07,5520,VIETNAM,07,0.064128,0.071127,0.098392,655294,42023,590818
2019-07,5520,VIETNAM,08,0.00251,0.098575,0.974541,99274174,249143,2527454
2019-07,5520,VIETNAM,09,0.000103,0.017728,0.9942,39552585,4067,229410
2019-07,5520,VIETNAM,10,0.019356,0.019466,0.005603,1035107,20036,1029307
2019-07,5520,VIETNAM,11,0.068833,0.085212,0.192206,435922,30006,352135
2019-07,5520,VIETNAM,12,0.000183,0.001062,0.828096,695582,127,119573
2019-07,5520,VIETNAM,13,0.0,,1.0,4773,0,0
2019-07,5520,VIETNAM,14,0.0,,1.0,42299,0,0
2019-07,5520,VIETNAM,15,0.0,,1.0,1621960,0,0
2019-07,5520,VIETNAM,16,0.02495,0.08345,0.701023,42954936,1071708,12842534
2019-07,5520,VIETNAM,17,0.030366,0.030366,0.0,769999,23382,769999
2019-07,5520,VIETNAM,18,0.059871,0.059871,0.0,280435,16790,280435
2019-07,5520,VIETNAM,19,0.033918,0.060954,0.44354,6388059,216672,3554701
2019-07,5520,VIETNAM,20,0.018994,0.038268,0.503656,10957988,208135,5438930
2019-07,5520,VIETNAM,21,0.074373,0.101328,0.266012,3235017,240599,2374465
2019-07,5520,VIETNAM,22,0.001435,0.002036,0.295264,3595168,5158,2533645
2019-07,5520,VIETNAM,23,0.002876,0.013998,0.794511,2600752,7481,534426
2019-07,5520,VIETNAM,25,0.0,,1.0,6839265,0,0
2019-07,5520,VIETNAM,26,0.0,,1.0,14793,0,0
2019-07,5520,VIETNAM,27,3.3e-05,0.000136,0.754632,60016,2,14726
2019-07,5520,VIETNAM,28,0.031043,0.052288,0.406311,2075469,64428,1232184
2019-07,5520,VIETNAM,29,0.042655,0.061751,0.309248,2072124,88386,1431324
2019-07,5520,VIETNAM,30,0.0,,1.0,545086,0,0
2019-07,5520,VIETNAM,31,0.0,,1.0,314491,0,0
2019-07,5520,VIETNAM,32,0.039096,0.054362,0.280828,1081985,42301,778133
2019-07,5520,VIETNAM,33,0.034566,0.04841,0.285977,2083646,72023,1487771
2019-07,5520,VIETNAM,34,0.000133,0.039029,0.9966,29390118,3900,99925
2019-07,5520,VIETNAM,35,0.036972,0.036972,0.0,310129,11466,310129
2019-07,5520,VIETNAM,38,0.029379,0.049331,0.404456,958855,28170,571040
2019-07,5520,VIETNAM,39,0.040355,0.041122,0.01866,77104058,3111545,75665293
2019-07,5520,VIETNAM,40,0.034213,0.037741,0.093493,67686216,2315719,61358008
2019-07,5520,VIETNAM,41,0.023265,0.040089,0.419677,168196,3913,97608
2019-07,5520,VIETNAM,42,0.116919,0.120188,0.027202,132969583,15546667,129352491
2019-07,5520,VIETNAM,43,0.0,,1.0,814407,0,0
2019-07,5520,VIETNAM,44,0.030272,0.063806,0.525561,43109141,1305004,20452661
2019-07,5520,VIETNAM,45,0.0,,1.0,12965,0,0
2019-07,5520,VIETNAM,46,0.040746,0.045473,0.10394,5278574,215083,4729918
2019-07,5520,VIETNAM,48,0.0,,1.0,27935678,0,0
2019-07,5520,VIETNAM,49,0.0,,1.0,2387794,0,0
2019-07,5520,VIETNAM,52,0.085585,0.087948,0.026873,400105,34243,389353
2019-07,5520,VIETNAM,53,0.0,,1.0,35559,0,0
2019-07,5520,VIETNAM,54,0.02554,0.094608,0.730049,3453110,88191,932170
2019-07,5520,VIETNAM,55,0.0497,0.0497,0.0,4531864,225234,4531864
2019-07,5520,VIETNAM,56,0.053808,0.062144,0.134135,2326493,125184,2014430
2019-07,5520,VIETNAM,57,0.055598,0.055598,0.0,2925155,162633,2925155
2019-07,5520,VIETNAM,58,0.053364,0.061784,0.136272,1260541,67268,1088765
2019-07,5520,VIETNAM,59,0.054685,0.055821,0.02035,24418938,1335345,23922023
2019-07,5520,VIETNAM,60,0.100774,0.100774,0.0,510993,51495,510993
2019-07,5520,VIETNAM,61,0.205131,0.205162,0.000151,811710254,166507075,811587381
2019-07,5520,VIETNAM,62,0.156458,0.157959,0.009501,622034606,97322350,616124657
2019-07,5520,VIETNAM,63,0.060159,0.069538,0.134873,13770394,828412,11913138
2019-07,5520,VIETNAM,64,0.137596,0.138789,0.008595,615221862,84652060,609933784
2019-07,5520,VIETNAM,65,0.065516,0.076179,0.139972,24910492,1632036,21423717
2019-07,5520,VIETNAM,66,0.050035,0.054282,0.078254,692702,34659,638495
2019-07,5520,VIETNAM,67,0.008677,0.130672,0.933597,2412929,20937,160225
2019-07,5520,VIETNAM,68,0.003805,0.045058,0.915548,24084932,91649,2034014
2019-07,5520,VIETNAM,69,0.046872,0.06056,0.226023,5848969,274152,4526966
2019-07,5520,VIETNAM,70,0.072217,0.072269,0.000719,4115508,297209,4112549
2019-07,5520,VIETNAM,71,0.038146,0.063368,0.398021,14751508,562715,8880105
2019-07,5520,VIETNAM,72,0.236324,0.239843,0.01467,35143474,8305251,34627907
2019-07,5520,VIETNAM,73,0.058425,0.12103,0.517268,76211987,4452704,36790002
2019-07,5520,VIETNAM,74,0.018112,0.01822,0.005941,24931007,451548,24782896
2019-07,5520,VIETNAM,75,0.030067,0.030067,0.0,13470,405,13470
2019-07,5520,VIETNAM,76,0.075671,0.076196,0.006891,14642398,1108009,14541497
2019-07,5520,VIETNAM,78,0.030006,0.030006,0.0,38792,1164,38792
2019-07,5520,VIETNAM,79,0.029998,0.029998,0.0,466761,14002,466761
2019-07,5520,VIETNAM,80,0.020964,0.020964,0.0,12736,267,12736
2019-07,5520,VIETNAM,81,0.029481,0.070001,0.578844,962987,28390,405568
2019-07,5520,VIETNAM,82,0.047526,0.062035,0.233873,14219205,675788,10893710
2019-07,5520,VIETNAM,83,0.031016,0.036415,0.148251,9036463,280277,7696794
2019-07,5520,VIETNAM,84,0.00273,0.027588,0.901032,271792364,742096,26898810
2019-07,5520,VIETNAM,85,0.017762,0.086599,0.794896,1428574040,25374115,293006521
2019-07,5520,VIETNAM,86,0.037952,0.037952,0.0,6192,235,6192
