data_month,series_id,rate,rate_dutiable,duty_free_share,con_val,cal_dut,dut_val,vintage_date,vintage_note
2018-02,ETRX-MX-87,0.000908,0.02505,0.963758,6805670535,6178430,246648588,2026-08-24,backfill
2018-02,ETRX-PHARMA,6e-06,0.048803,0.999873,9612906145,59441,1217972,2026-08-24,backfill
2018-02,ETRX-STEEL,0.006937,0.038558,0.820099,5295889963,36735603,952738278,2026-08-24,backfill
2018-02,ETRX-TW,0.017351,0.042923,0.595757,3086346304,53552226,1247634159,2026-09-03,backfill
2018-02,ETRX-US,0.014956,0.04737,0.684268,182097308426,2723465655,57493945601,2026-08-24,backfill
2018-02,ETRX-US-INCL,0.014452,0.046291,0.6878,188997006603,2731409261,59004825615,2026-08-24,backfill
2018-02,ETRX-VN,0.078779,0.141797,0.444429,3629545956,285930355,2016470904,2026-09-03,backfill
2018-03,ETRX-APPAREL,0.130721,0.173485,0.246498,5788498544,756678595,4361646262,2026-08-24,backfill
2018-03,ETRX-CA,0.000697,0.003979,0.824727,25589945239,17845631,4485237939,2026-09-03,backfill
2018-03,ETRX-CA-44,3.9e-05,0.057505,0.999326,911619579,35314,614101,2026-08-24,backfill
2018-03,ETRX-CA-76,0.000138,0.040059,0.996561,930839710,128220,3200791,2026-08-24,backfill
2018-03,ETRX-CA-87,0.000402,0.025671,0.984339,4699109928,1889217,73593712,2026-08-24,backfill
2018-03,ETRX-CN,0.02299,0.059292,0.612255,38656656276,888723402,14988906445,2026-09-03,backfill
2018-03,ETRX-CN-84,0.004492,0.031867,0.859047,9704817009,43592058,1367919382,2026-08-24,backfill
2018-03,ETRX-CN-85,0.006321,0.026599,0.762351,11751610624,74285818,2792754245,2026-08-24,backfill
2018-03,ETRX-CN-95,0.011678,0.049014,0.761746,1247904876,14572802,297318016,2026-08-24,backfill
2018-03,ETRX-EU,0.012851,0.03426,0.624883,34145513031,438819803,12808548063,2026-09-03,backfill
2018-03,ETRX-EU-87,0.023983,0.025709,0.067166,3948313835,94690584,3683121313,2026-08-24,backfill
2018-03,ETRX-IN,0.02339,0.070032,0.666003,4450833027,104106708,1486563333,2026-09-03,backfill
2018-03,ETRX-JP,0.017967,0.029374,0.388349,12558517756,225636664,7681426268,2026-09-03,backfill
2018-03,ETRX-KR,0.00243,0.026343,0.907737,6062234347,14734088,559322233,2026-09-03,backfill
2018-03,ETRX-MX,0.001197,0.023629,0.949322,29075924035,34818097,1473507507,2026-09-03,backfill
2018-03,ETRX-MX-87,0.000719,0.024982,0.971211,8328571495,5990066,239772364,2026-08-24,backfill
2018-03,ETRX-PHARMA,5e-06,0.049488,0.999896,10116451823,52271,1056232,2026-08-24,backfill
2018-03,ETRX-STEEL,0.007937,0.050596,0.843138,6028136348,47843107,945588013,2026-08-24,backfill
2018-03,ETRX-TW,0.01627,0.044436,0.633866,3270906936,53216732,1197590890,2026-09-03,backfill
2018-03,ETRX-US,0.01267,0.042818,0.704104,200853204673,2544737085,59431684371,2026-08-24,backfill
2018-03,ETRX-US-INCL,0.012185,0.041648,0.707418,209020543141,2547004237,61155731916,2026-08-24,backfill
2018-03,ETRX-VN,0.062358,0.139777,0.553873,3825086933,238525830,1706475914,2026-09-03,backfill
2018-04,ETRX-APPAREL,0.135816,0.174418,0.221318,6071127284,824555467,4727477989,2026-08-24,backfill
2018-04,ETRX-CA,0.00067,0.003739,0.820707,25005903009,16761412,4483387686,2026-09-03,backfill
2018-04,ETRX-CA-44,4e-05,0.057864,0.999304,978651493,39431,681447,2026-08-24,backfill
2018-04,ETRX-CA-76,0.000167,0.040187,0.995849,788775912,131588,3274395,2026-08-24,backfill
2018-04,ETRX-CA-87,0.000406,0.025619,0.984168,4507329945,1828145,71359880,2026-08-24,backfill
2018-04,ETRX-CN,0.024199,0.059695,0.59462,37963661279,918680831,15389700114,2026-09-03,backfill
2018-04,ETRX-CN-84,0.004475,0.031581,0.858285,9597243933,42952178,1360070323,2026-08-24,backfill
2018-04,ETRX-CN-85,0.007286,0.026633,0.726428,10943881558,79737774,2993936001,2026-08-24,backfill
2018-04,ETRX-CN-95,0.010654,0.048006,0.778063,1325048299,14117440,294076658,2026-08-24,backfill
2018-04,ETRX-EU,0.013413,0.034703,0.613489,33606859807,450777938,12989427509,2026-09-03,backfill
2018-04,ETRX-EU-87,0.025983,0.027871,0.067714,3941107433,102403555,3674239546,2026-08-24,backfill
2018-04,ETRX-IN,0.025175,0.070686,0.643846,4715420491,118712133,1679418056,2026-09-03,backfill
2018-04,ETRX-JP,0.018472,0.030177,0.387877,11634163650,214908253,7121535846,2026-09-03,backfill
2018-04,ETRX-KR,0.002485,0.020714,0.880048,5643119366,14021399,676905832,2026-09-03,backfill
2018-04,ETRX-MX,0.001129,0.026232,0.956976,27266593680,30772851,1173125155,2026-09-03,backfill
2018-04,ETRX-MX-87,0.000793,0.025029,0.968317,6969468066,5526735,220813807,2026-08-24,backfill
2018-04,ETRX-PHARMA,6e-06,0.04955,0.999871,9495279143,60707,1225169,2026-08-24,backfill
2018-04,ETRX-STEEL,0.013408,0.07552,0.822454,6234549129,83594152,1106917016,2026-08-24,backfill
2018-04,ETRX-TW,0.020295,0.050301,0.596523,3402839979,69061482,1372968297,2026-09-03,backfill
2018-04,ETRX-US,0.013769,0.044597,0.69127,195033807696,2685330989,60212768062,2026-08-24,backfill
2018-04,ETRX-US-INCL,0.013179,0.0434,0.696327,203815782180,2686177849,61893426721,2026-08-24,backfill
2018-04,ETRX-VN,0.078968,0.139841,0.435299,3532351133,278944304,1994722489,2026-09-03,backfill
2018-05,ETRX-APPAREL,0.132822,0.171033,0.223412,6439791489,855344855,5001062398,2026-08-24,backfill
2018-05,ETRX-CA,0.000695,0.003469,0.799557,26548673833,18460378,5321489192,2026-09-03,backfill
2018-05,ETRX-CA-44,4e-05,0.055495,0.99928,1079366808,43134,777265,2026-08-24,backfill
2018-05,ETRX-CA-76,0.000172,0.041652,0.995861,843302724,145400,3490788,2026-08-24,backfill
2018-05,ETRX-CA-87,0.000421,0.02559,0.983564,4427166652,1862084,72765752,2026-08-24,backfill
2018-05,ETRX-CN,0.025527,0.060922,0.580994,44242562188,1129359176,18537878455,2026-09-03,backfill
2018-05,ETRX-CN-84,0.00464,0.032236,0.85605,10843462899,50317312,1560919149,2026-08-24,backfill
2018-05,ETRX-CN-85,0.007546,0.026807,0.718525,12355890051,93232550,3477871877,2026-08-24,backfill
2018-05,ETRX-CN-95,0.010278,0.048026,0.785993,1461003842,15016133,312665220,2026-08-24,backfill
2018-05,ETRX-EU,0.013926,0.034499,0.596323,34642777440,482448671,13984476361,2026-09-03,backfill
2018-05,ETRX-EU-87,0.02661,0.02852,0.066952,4383293752,116640539,4089823537,2026-08-24,backfill
2018-05,ETRX-IN,0.023965,0.068639,0.650854,5071374427,121535147,1770649875,2026-09-03,backfill
2018-05,ETRX-JP,0.019713,0.032656,0.396336,11445950941,225639444,6909511747,2026-09-03,backfill
2018-05,ETRX-KR,0.002664,0.024171,0.8898,6383575068,17003645,703471387,2026-09-03,backfill
2018-05,ETRX-MX,0.001234,0.031615,0.960971,28803692479,35541274,1124179033,2026-09-03,backfill
2018-05,ETRX-MX-87,0.000765,0.025122,0.96954,7134773266,5459635,217327972,2026-08-24,backfill
2018-05,ETRX-PHARMA,8e-06,0.049512,0.999842,10088610712,79001,1595608,2026-08-24,backfill
2018-05,ETRX-STEEL,0.024663,0.103583,0.761899,6370284073,157111679,1516769386,2026-08-24,backfill
2018-05,ETRX-TW,0.021172,0.053588,0.604904,3642243912,77114860,1439037127,2026-09-03,backfill
2018-05,ETRX-US,0.014485,0.045789,0.683653,210352085268,3046998347,66544160228,2026-08-24,backfill
2018-05,ETRX-US-INCL,0.013928,0.044609,0.687767,218836897427,3048064313,68328136492,2026-08-24,backfill
2018-05,ETRX-VN,0.081526,0.14303,0.43001,3941631466,321344763,2246690506,2026-09-03,backfill
2018-06,ETRX-APPAREL,0.135156,0.171113,0.21014,6714510099,907503275,5303519609,2026-08-24,backfill
2018-06,ETRX-CA,0.006563,0.026642,0.753648,26506830586,173972997,6530001083,2026-09-03,backfill
2018-06,ETRX-CA-44,3.1e-05,0.049521,0.99937,1068860716,33322,672889,2026-08-24,backfill
2018-06,ETRX-CA-76,0.083293,0.099806,0.165447,774052457,64473192,645987438,2026-08-24,backfill
2018-06,ETRX-CA-87,0.000406,0.025578,0.984145,4781767890,1939232,75815560,2026-08-24,backfill
2018-06,ETRX-CN,0.027799,0.064141,0.566603,44202372968,1228768212,19157190350,2026-09-03,backfill
2018-06,ETRX-CN-84,0.004698,0.032172,0.853964,10238086493,48100772,1495126728,2026-08-24,backfill
2018-06,ETRX-CN-85,0.007871,0.026457,0.702509,11817623645,93011720,3515633144,2026-08-24,backfill
2018-06,ETRX-CN-95,0.00781,0.047823,0.836681,1786587646,13953940,291784180,2026-08-24,backfill
2018-06,ETRX-EU,0.016265,0.041643,0.609422,33458481448,544198939,13068154843,2026-09-03,backfill
2018-06,ETRX-EU-87,0.023002,0.024959,0.078405,3504290605,80605254,3229537216,2026-08-24,backfill
2018-06,ETRX-IN,0.024632,0.067501,0.635087,4134338525,101837273,1508673484,2026-09-03,backfill
2018-06,ETRX-JP,0.019466,0.032317,0.397658,11228815494,218575717,6763584904,2026-09-03,backfill
2018-06,ETRX-KR,0.002866,0.025241,0.886473,6003965207,17204414,681614038,2026-09-03,backfill
2018-06,ETRX-MX,0.002938,0.060715,0.951612,28266136829,83043466,1367753105,2026-09-03,backfill
2018-06,ETRX-MX-87,0.000652,0.025105,0.974011,7742866231,5051713,201226285,2026-08-24,backfill
2018-06,ETRX-PHARMA,7e-06,0.049181,0.999854,9828622406,70685,1437229,2026-08-24,backfill
2018-06,ETRX-STEEL,0.073796,0.155323,0.524885,5731994374,423001036,2723356176,2026-08-24,backfill
2018-06,ETRX-TW,0.023398,0.055524,0.578599,3685131471,86224111,1552917364,2026-09-03,backfill
2018-06,ETRX-US,0.016699,0.05087,0.671739,202968120694,3389288385,66626589065,2026-08-24,backfill
2018-06,ETRX-US-INCL,0.016072,0.049669,0.67641,211217992231,3394757354,68348130085,2026-08-24,backfill
2018-06,ETRX-VN,0.084324,0.150171,0.43848,3923419765,330838977,2203080021,2026-09-03,backfill
2018-07,ETRX-APPAREL,0.13753,0.170702,0.194324,8165440108,1122995906,6578696866,2026-08-24,backfill
2018-07,ETRX-CA,0.006847,0.026628,0.742876,25194255863,172495066,6478051418,2026-09-03,backfill
2018-07,ETRX-CA-44,2.6e-05,0.049968,0.999472,988335909,26066,521655,2026-08-24,backfill
2018-07,ETRX-CA-76,0.081956,0.099501,0.176329,732056411,59996625,602973729,2026-08-24,backfill
2018-07,ETRX-CA-87,0.000483,0.025615,0.981159,3450933350,1665519,65020095,2026-08-24,backfill
2018-07,ETRX-CN,0.03583,0.080363,0.554144,47039499515,1685445416,20972861852,2026-09-03,backfill
2018-07,ETRX-CN-84,0.016707,0.101376,0.835198,11198900943,187100513,1845600706,2026-08-24,backfill
2018-07,ETRX-CN-85,0.014978,0.046967,0.681085,12044740590,180410766,3841242809,2026-08-24,backfill
2018-07,ETRX-CN-95,0.005297,0.047325,0.888073,2379010128,12601405,266276324,2026-08-24,backfill
2018-07,ETRX-EU,0.017431,0.044622,0.609358,34351646848,598798458,13419211879,2026-09-03,backfill
2018-07,ETRX-EU-87,0.025314,0.027683,0.085568,3334363417,84407627,3049048202,2026-08-24,backfill
2018-07,ETRX-IN,0.02537,0.070674,0.641022,4665185610,118357472,1674698118,2026-09-03,backfill
2018-07,ETRX-JP,0.019342,0.03286,0.411388,11609645784,224553424,6833574698,2026-09-03,backfill
2018-07,ETRX-KR,0.002993,0.026815,0.888392,6218923869,18611713,694083069,2026-09-03,backfill
2018-07,ETRX-MX,0.003211,0.062864,0.948929,27338403265,87770837,1396205078,2026-09-03,backfill
2018-07,ETRX-MX-87,0.000592,0.025122,0.976441,7687459856,4549864,181108095,2026-08-24,backfill
2018-07,ETRX-PHARMA,9e-06,0.04926,0.999807,10331615204,98006,1989565,2026-08-24,backfill
2018-07,ETRX-STEEL,0.077158,0.160393,0.518943,6174188739,476388483,2970137241,2026-08-24,backfill
2018-07,ETRX-TW,0.02417,0.057315,0.578303,3723025351,89984542,1569989555,2026-09-03,backfill
2018-07,ETRX-US,0.019424,0.057317,0.661109,208953279099,4058748762,70812340319,2026-08-24,backfill
2018-07,ETRX-US-INCL,0.018684,0.05607,0.666773,217695894192,4067465779,72542077278,2026-08-24,backfill
2018-07,ETRX-VN,0.087314,0.151172,0.422418,4337944872,378763486,2505518623,2026-09-03,backfill
2018-08,ETRX-APPAREL,0.135316,0.170804,0.207767,8525102989,1153584622,6753867838,2026-08-24,backfill
2018-08,ETRX-CA,0.006483,0.025601,0.746762,26370441323,170966686,6678002132,2026-09-03,backfill
2018-08,ETRX-CA-44,2.8e-05,0.056777,0.999507,913735555,25553,450059,2026-08-24,backfill
2018-08,ETRX-CA-76,0.080603,0.099938,0.193471,640171678,51599717,516317038,2026-08-24,backfill
2018-08,ETRX-CA-87,0.000409,0.025371,0.983894,4348580213,1776899,70036103,2026-08-24,backfill
2018-08,ETRX-CN,0.037969,0.084491,0.550612,48346275001,1835672176,21726238812,2026-09-03,backfill
2018-08,ETRX-CN-84,0.021681,0.11969,0.818857,10873846544,235755634,1969725337,2026-08-24,backfill
2018-08,ETRX-CN-85,0.017347,0.055551,0.687725,12969774804,224988353,4050132012,2026-08-24,backfill
2018-08,ETRX-CN-95,0.004447,0.047344,0.906074,2831186996,12589786,265921296,2026-08-24,backfill
2018-08,ETRX-EU,0.017936,0.042376,0.576739,34063339972,610970109,14417670048,2026-09-03,backfill
2018-08,ETRX-EU-87,0.02764,0.02949,0.062714,4312201786,119190330,4041767108,2026-08-24,backfill
2018-08,ETRX-IN,0.024015,0.072574,0.669092,4982504547,119656734,1648751749,2026-09-03,backfill
2018-08,ETRX-JP,0.019397,0.031399,0.382233,12015688173,233071135,7422899949,2026-09-03,backfill
2018-08,ETRX-KR,0.003117,0.031968,0.902496,6222197033,19394520,606688686,2026-09-03,backfill
2018-08,ETRX-MX,0.003509,0.059835,0.941354,30052017069,105454225,1762416250,2026-09-03,backfill
2018-08,ETRX-MX-87,0.000683,0.025143,0.972822,8631256482,5898073,234584056,2026-08-24,backfill
2018-08,ETRX-PHARMA,1e-05,0.049759,0.9998,10002491177,99586,2001359,2026-08-24,backfill
2018-08,ETRX-STEEL,0.075044,0.162009,0.536793,6219035403,466698899,2880702010,2026-08-24,backfill
2018-08,ETRX-TW,0.022769,0.055186,0.587415,3703965056,84335020,1528199487,2026-09-03,backfill
2018-08,ETRX-US,0.019696,0.057063,0.654842,215949274260,4253243311,74536525890,2026-08-24,backfill
2018-08,ETRX-US-INCL,0.018919,0.055728,0.660508,224841152896,4253795740,76331673049,2026-08-24,backfill
2018-08,ETRX-VN,0.073825,0.147384,0.499096,5000092109,369132392,2504565639,2026-09-03,backfill
2018-09,ETRX-APPAREL,0.136696,0.16873,0.189855,8022946835,1096704426,6499750928,2026-08-24,backfill
2018-09,ETRX-CA,0.006318,0.027423,0.769612,24527451822,154960138,5650819147,2026-09-03,backfill
2018-09,ETRX-CA-44,2.8e-05,0.052552,0.99946,878527908,24921,474214,2026-08-24,backfill
2018-09,ETRX-CA-76,0.080204,0.099311,0.192392,628043774,50371887,507213256,2026-08-24,backfill
2018-09,ETRX-CA-87,0.000447,0.025468,0.982441,4100346363,1833702,71999755,2026-08-24,backfill
2018-09,ETRX-CN,0.041756,0.095708,0.563714,50217619421,2096885912,21909260694,2026-09-03,backfill
2018-09,ETRX-CN-84,0.024908,0.128147,0.805627,9962353212,248145310,1936407542,2026-08-24,backfill
2018-09,ETRX-CN-85,0.021512,0.074816,0.712468,15708179259,337911993,4516601776,2026-08-24,backfill
2018-09,ETRX-CN-95,0.003747,0.046898,0.920103,3522949753,13200374,281471771,2026-08-24,backfill
2018-09,ETRX-EU,0.016614,0.040974,0.59452,30295983692,503342968,12284415411,2026-09-03,backfill
2018-09,ETRX-EU-87,0.025451,0.027381,0.070489,3436222249,87454124,3194006414,2026-08-24,backfill
2018-09,ETRX-IN,0.024515,0.078013,0.685757,4362206317,106939766,1370792636,2026-09-03,backfill
2018-09,ETRX-JP,0.018571,0.031744,0.414961,10256709049,190479729,6000579380,2026-09-03,backfill
2018-09,ETRX-KR,0.003365,0.025813,0.869647,5998403702,20183367,781911233,2026-09-03,backfill
2018-09,ETRX-MX,0.003006,0.056924,0.947191,28264646966,84965610,1492627534,2026-09-03,backfill
2018-09,ETRX-MX-87,0.000725,0.024907,0.97089,8367862207,6067044,243591136,2026-08-24,backfill
2018-09,ETRX-PHARMA,1.1e-05,0.049791,0.999784,8285042229,88987,1787225,2026-08-24,backfill
2018-09,ETRX-STEEL,0.08037,0.164521,0.511491,5336772332,428915614,2607061529,2026-08-24,backfill
2018-09,ETRX-TW,0.023518,0.05793,0.594025,3550922605,83510531,1441586684,2026-09-03,backfill
2018-09,ETRX-US,0.021024,0.062824,0.665348,203240260066,4272963294,68014778296,2026-08-24,backfill
2018-09,ETRX-US-INCL,0.020209,0.061415,0.670944,212002479908,4284361973,69760765735,2026-08-24,backfill
2018-09,ETRX-VN,0.074887,0.147929,0.493762,4663586646,349244130,2360883693,2026-09-03,backfill
2018-10,ETRX-APPAREL,0.140727,0.172829,0.185747,8772626257,1234542440,7143141431,2026-08-24,backfill
2018-10,ETRX-CA,0.006089,0.02625,0.768039,26200948833,159537233,6077603217,2026-09-03,backfill
2018-10,ETRX-CA-44,2.9e-05,0.064541,0.999548,801956681,23384,362314,2026-08-24,backfill
2018-10,ETRX-CA-76,0.076655,0.098779,0.223975,604222876,46316486,468892329,2026-08-24,backfill
2018-10,ETRX-CA-87,0.000404,0.025526,0.984179,4909945272,1982865,77680145,2026-08-24,backfill
2018-10,ETRX-CN,0.065075,0.115869,0.438373,51758468339,3368192864,29068930883,2026-09-03,backfill
2018-10,ETRX-CN-84,0.052417,0.129191,0.594265,9354541731,490340721,3795461023,2026-08-24,backfill
2018-10,ETRX-CN-85,0.033582,0.096613,0.652404,16602038720,557532494,5770809191,2026-08-24,backfill
2018-10,ETRX-CN-95,0.004061,0.046208,0.912122,4060156940,16486764,356798330,2026-08-24,backfill
2018-10,ETRX-EU,0.016708,0.042241,0.604447,36096141672,603108055,14277922622,2026-09-03,backfill
2018-10,ETRX-EU-87,0.026059,0.02804,0.07065,4229395645,110214843,3930589404,2026-08-24,backfill
2018-10,ETRX-IN,0.023125,0.070469,0.671845,5417080025,125268268,1777641568,2026-09-03,backfill
2018-10,ETRX-JP,0.018547,0.031191,0.405363,12449846490,230908966,7403135422,2026-09-03,backfill
2018-10,ETRX-KR,0.002286,0.024845,0.907987,7087338768,16201757,652124819,2026-09-03,backfill
2018-10,ETRX-MX,0.003014,0.053725,0.943896,30639222103,92353144,1718997592,2026-09-03,backfill
2018-10,ETRX-MX-87,0.000714,0.024857,0.971256,8809172700,6293982,253210487,2026-08-24,backfill
2018-10,ETRX-PHARMA,9e-06,0.049809,0.99982,11567332509,103623,2080418,2026-08-24,backfill
2018-10,ETRX-STEEL,0.08437,0.167407,0.496016,6268092677,528840958,3159018868,2026-08-24,backfill
2018-10,ETRX-TW,0.020767,0.053167,0.609402,4053445830,84177686,1583267315,2026-09-03,backfill
2018-10,ETRX-US,0.025839,0.072108,0.641667,225835143535,5835261759,80924107972,2026-08-24,backfill
2018-10,ETRX-US-INCL,0.024674,0.070436,0.649691,236557510025,5836900867,82868290215,2026-08-24,backfill
2018-10,ETRX-VN,0.07812,0.149695,0.478141,5292855613,413476557,2762121941,2026-09-03,backfill
2018-11,ETRX-APPAREL,0.13561,0.172274,0.212825,6548008755,887975493,5154429331,2026-08-24,backfill
2018-11,ETRX-CA,0.006277,0.029273,0.785557,24259228027,152282352,5202223441,2026-09-03,backfill
2018-11,ETRX-CA-44,3.9e-05,0.062269,0.999372,637604530,24943,400570,2026-08-24,backfill
2018-11,ETRX-CA-76,0.077709,0.098695,0.212637,586581287,45582387,461852163,2026-08-24,backfill
2018-11,ETRX-CA-87,0.00043,0.025308,0.982993,4764846577,2050799,81035122,2026-08-24,backfill
2018-11,ETRX-CN,0.065407,0.115281,0.432628,46143601627,3018128349,26180604816,2026-09-03,backfill
2018-11,ETRX-CN-84,0.049065,0.13088,0.625118,9524648868,467324708,3570623741,2026-08-24,backfill
2018-11,ETRX-CN-85,0.038944,0.099061,0.606867,14706335905,572727114,5781541108,2026-08-24,backfill
2018-11,ETRX-CN-95,0.00538,0.04608,0.883255,2900123677,15601578,338574682,2026-08-24,backfill
2018-11,ETRX-EU,0.016914,0.043206,0.608533,33664606630,569399194,13178570557,2026-09-03,backfill
2018-11,ETRX-EU-87,0.026147,0.027839,0.060749,4484326277,117253354,4211907664,2026-08-24,backfill
2018-11,ETRX-IN,0.026237,0.077231,0.660282,3938734835,103339897,1338060678,2026-09-03,backfill
2018-11,ETRX-JP,0.018975,0.031448,0.396623,12110878621,229802022,7307423608,2026-09-03,backfill
2018-11,ETRX-KR,0.00229,0.023057,0.900699,6411487602,14679436,636664698,2026-09-03,backfill
2018-11,ETRX-MX,0.00287,0.04745,0.939506,28984807587,83199315,1753412361,2026-09-03,backfill
2018-11,ETRX-MX-87,0.000725,0.024955,0.970953,8250096141,5980196,239643283,2026-08-24,backfill
2018-11,ETRX-PHARMA,9e-06,0.049883,0.999821,10402369033,92711,1858552,2026-08-24,backfill
2018-11,ETRX-STEEL,0.089591,0.164991,0.456994,5566553977,498714742,3022672590,2026-08-24,backfill
2018-11,ETRX-TW,0.020884,0.056317,0.629174,3988880301,83302636,1479179180,2026-09-03,backfill
2018-11,ETRX-US,0.025228,0.071141,0.645383,206312819016,5204816947,73161964561,2026-08-24,backfill
2018-11,ETRX-US-INCL,0.024116,0.069442,0.65272,215840332619,5205164984,74957085948,2026-08-24,backfill
2018-11,ETRX-VN,0.067104,0.14257,0.529329,4670745554,313424692,2198384516,2026-09-03,backfill
2018-12,ETRX-APPAREL,0.134321,0.173228,0.224597,6218333111,835254232,4821714690,2026-08-24,backfill
2018-12,ETRX-CA,0.006276,0.03355,0.812945,22593559929,141789629,4226238070,2026-09-03,backfill
2018-12,ETRX-CA-44,7.1e-05,0.073667,0.99903,623509844,44554,604800,2026-08-24,backfill
2018-12,ETRX-CA-76,0.076764,0.09522,0.193827,568352243,43628849,458190280,2026-08-24,backfill
2018-12,ETRX-CA-87,0.000467,0.02517,0.981447,3973184308,1855374,73713888,2026-08-24,backfill
2018-12,ETRX-CN,0.074887,0.116681,0.358191,44818328408,3356297981,28764791756,2026-09-03,backfill
2018-12,ETRX-CN-84,0.058943,0.129515,0.544893,8826423215,520257397,4016963363,2026-08-24,backfill
2018-12,ETRX-CN-85,0.044508,0.102247,0.564695,13251816199,589818193,5768582089,2026-08-24,backfill
2018-12,ETRX-CN-95,0.00887,0.046585,0.809584,1569992639,13926552,298951325,2026-08-24,backfill
2018-12,ETRX-EU,0.016953,0.0424,0.600166,33585684877,569376953,13428695314,2026-09-03,backfill
2018-12,ETRX-EU-87,0.026611,0.028388,0.062594,4553651296,121176907,4268621905,2026-08-24,backfill
2018-12,ETRX-IN,0.023574,0.07066,0.666377,3890606087,91716021,1297995350,2026-09-03,backfill
2018-12,ETRX-JP,0.018111,0.029725,0.390732,12020944538,217707001,7323980873,2026-09-03,backfill
2018-12,ETRX-KR,0.002389,0.023915,0.900085,6615907563,15808286,661030627,2026-09-03,backfill
2018-12,ETRX-MX,0.003016,0.048384,0.937656,26254636000,79196446,1636822499,2026-09-03,backfill
2018-12,ETRX-MX-87,0.000601,0.024869,0.975825,7880531806,4737835,190508343,2026-08-24,backfill
2018-12,ETRX-PHARMA,8e-06,0.049785,0.999835,9920106051,81483,1636688,2026-08-24,backfill
2018-12,ETRX-STEEL,0.08874,0.15627,0.432139,5358530059,475515238,3042900893,2026-08-24,backfill
2018-12,ETRX-TW,0.018155,0.052103,0.651557,4045707224,73449311,1409698439,2026-09-03,backfill
2018-12,ETRX-US,0.027294,0.073623,0.629271,198952191373,5430241218,73757329273,2026-08-24,backfill
2018-12,ETRX-US-INCL,0.026197,0.072067,0.636488,207597663946,5438482860,75464249390,2026-08-24,backfill
2018-12,ETRX-VN,0.069743,0.139848,0.501297,4141485851,288838434,2065372196,2026-09-03,backfill
2019-01,ETRX-APPAREL,0.143136,0.17318,0.173482,7662829455,1096827838,6333466264,2026-08-24,backfill
2019-01,ETRX-CA,0.006941,0.035032,0.801875,21889444678,151926881,4336847845,2026-09-03,backfill
2019-01,ETRX-CA-44,0.000958,0.077378,0.987624,641518067,614320,7939243,2026-08-24,backfill
2019-01,ETRX-CA-76,0.074492,0.099898,0.254323,486157618,36214701,362516339,2026-08-24,backfill
2019-01,ETRX-CA-87,0.001219,0.025174,0.95158,3954214369,4819945,191463727,2026-08-24,backfill
2019-01,ETRX-CN,0.070044,0.113998,0.385565,41794353817,2927453519,25679907848,2026-09-03,backfill
2019-01,ETRX-CN-84,0.054508,0.13137,0.585079,8029708005,437684889,3331696097,2026-08-24,backfill
2019-01,ETRX-CN-85,0.040114,0.100343,0.600232,12125907542,486419601,4847549657,2026-08-24,backfill
2019-01,ETRX-CN-95,0.010478,0.04657,0.775003,1672937313,17529299,376406491,2026-08-24,backfill
2019-01,ETRX-EU,0.016447,0.043824,0.624714,33233776017,546581073,12472156272,2026-09-03,backfill
2019-01,ETRX-EU-87,0.02678,0.028678,0.066181,3795568069,101645649,3544371796,2026-08-24,backfill
2019-01,ETRX-IN,0.024485,0.07114,0.655821,4936519800,120870284,1699045355,2026-09-03,backfill
2019-01,ETRX-JP,0.018603,0.030973,0.399389,11268414048,209624552,6767928283,2026-09-03,backfill
2019-01,ETRX-KR,0.002788,0.025948,0.89256,6432123128,17931569,691067952,2026-09-03,backfill
2019-01,ETRX-MX,0.003996,0.044903,0.910998,26757116651,106932769,2381435247,2026-09-03,backfill
2019-01,ETRX-MX-87,0.001894,0.024883,0.923874,6847033974,12969652,521235749,2026-08-24,backfill
2019-01,ETRX-PHARMA,1.1e-05,0.049874,0.99978,10269078081,112497,2255626,2026-08-24,backfill
2019-01,ETRX-STEEL,0.082025,0.163531,0.498413,6359962643,521677048,3190072297,2026-08-24,backfill
2019-01,ETRX-TW,0.021174,0.055627,0.619353,4412043452,93421383,1679429199,2026-09-03,backfill
2019-01,ETRX-US,0.02663,0.072896,0.63469,197684643378,5264258506,72216174175,2026-08-24,backfill
2019-01,ETRX-US-INCL,0.025526,0.071231,0.641642,206290514519,5265819958,73925790628,2026-08-24,backfill
2019-01,ETRX-VN,0.077502,0.143452,0.459732,4955114941,384033389,2677092276,2026-09-03,backfill
2019-02,ETRX-APPAREL,0.137105,0.171253,0.199403,6748173423,925207365,5402569720,2026-08-24,backfill
2019-02,ETRX-CA,0.006293,0.031151,0.797994,21371088527,134479941,4317093395,2026-09-03,backfill
2019-02,ETRX-CA-44,0.000991,0.078799,0.987426,612838101,607212,7705873,2026-08-24,backfill
2019-02,ETRX-CA-76,0.075004,0.094683,0.207842,515557752,38668860,408403285,2026-08-24,backfill
2019-02,ETRX-CA-87,0.000689,0.02543,0.972896,4016129082,2768080,108852227,2026-08-24,backfill
2019-02,ETRX-CN,0.073058,0.113159,0.354375,32658802913,2386000990,21085355416,2026-09-03,backfill
2019-02,ETRX-CN-84,0.05357,0.126386,0.576143,6524653568,349522804,2765522974,2026-08-24,backfill
2019-02,ETRX-CN-85,0.045703,0.099494,0.540643,8231450013,376202006,3781171593,2026-08-24,backfill
2019-02,ETRX-CN-95,0.010507,0.047645,0.779476,1394409036,14650932,307500483,2026-08-24,backfill
